label,kind,row,alpha_or_c,seed,do_sample,prompt_idx,gc,entropy,distinct2,distinct3,distinct4,longest_homopolymer,mean_homopolymer,top3mer_share,top6mer_share,non_acgt_filter_rate,self_nll,n_filtered,n_raw
row2371_grid,alpha,2371,1.0,42,True,94,0.328125,7.772157303988934,0.04177545691906005,0.1518324607329843,0.4199475065616798,5,1.3473684210526315,0.049738219895287955,0.0079155672823219,0.0,7.972390651702881,384,384
row2371_grid,alpha,2371,1.0,42,True,95,0.34375,4.526914224028587,0.04177545691906005,0.1649214659685864,0.4356955380577428,7,1.5058823529411764,0.09162303664921466,0.0079155672823219,0.0,4.448330879211426,384,384
row2371_grid,alpha,2371,1.0,43,True,0,0.3880208333333333,8.002622120082378,0.04177545691906005,0.16230366492146597,0.47244094488188976,7,1.3568904593639577,0.049738219895287955,0.010554089709762533,0.0,8.24003791809082,384,384
row2371_grid,alpha,2371,1.0,43,True,1,0.4453125,8.04873937368393,0.04177545691906005,0.16753926701570682,0.5118110236220472,6,1.3568904593639577,0.03664921465968586,0.005277044854881266,0.0,8.444256782531738,384,384
row2371_grid,alpha,2371,1.0,43,True,2,0.3984375,7.741966865956783,0.04177545691906005,0.16753926701570682,0.5013123359580053,5,1.4600760456273765,0.049738219895287955,0.005277044854881266,0.0,7.948576927185059,384,384
row2371_grid,alpha,2371,1.0,43,True,3,0.3880208333333333,7.836106739938259,0.04177545691906005,0.1649214659685864,0.47506561679790027,5,1.3195876288659794,0.03926701570680628,0.0079155672823219,0.0,8.027419090270996,384,384
row2371_grid,alpha,2371,1.0,43,True,4,0.296875,7.873598240315914,0.04177545691906005,0.1544502617801047,0.3963254593175853,5,1.411764705882353,0.05759162303664921,0.0079155672823219,0.0,7.867779731750488,384,384
row2371_grid,alpha,2371,1.0,43,True,5,0.5911458333333334,7.952576622366905,0.04177545691906005,0.1649214659685864,0.4881889763779528,5,1.352112676056338,0.034031413612565446,0.0079155672823219,0.0,8.186883926391602,384,384
row2371_grid,alpha,2371,1.0,43,True,6,0.4192708333333333,8.040317550301552,0.04177545691906005,0.16753926701570682,0.5196850393700787,5,1.3426573426573427,0.03926701570680628,0.005277044854881266,0.0,8.25721263885498,384,384
row2371_grid,alpha,2371,1.0,43,True,7,0.2864583333333333,7.5078514739871025,0.04177545691906005,0.15706806282722513,0.4199475065616798,8,1.5238095238095237,0.10732984293193717,0.0158311345646438,0.0,7.441679000854492,384,384
row2371_grid,alpha,2371,1.0,43,True,8,0.4973958333333333,7.945226684212685,0.04177545691906005,0.16753926701570682,0.4881889763779528,7,1.391304347826087,0.04450261780104712,0.0079155672823219,0.0,8.22754955291748,384,384
row2371_grid,alpha,2371,1.0,43,True,9,0.4583333333333333,7.659470111131668,0.04177545691906005,0.16753926701570682,0.5170603674540682,4,1.381294964028777,0.031413612565445025,0.0079155672823219,0.0,7.858607292175293,384,384
row2371_grid,alpha,2371,1.0,43,True,10,0.375,7.775689102709293,0.04177545691906005,0.16753926701570682,0.46194225721784776,7,1.3568904593639577,0.041884816753926704,0.005277044854881266,0.0,7.759410858154297,384,384
row2371_grid,alpha,2371,1.0,43,True,11,0.4817708333333333,4.036709254607558,0.04177545691906005,0.16753926701570682,0.46981627296587924,5,1.3963636363636365,0.03664921465968586,0.0079155672823219,0.0,3.9522438049316406,384,384
row2371_grid,alpha,2371,1.0,43,True,12,0.4010416666666667,7.864454731345177,0.04177545691906005,0.16230366492146597,0.45144356955380577,7,1.2757475083056478,0.05759162303664921,0.010554089709762533,0.0,7.9420084953308105,384,384
row2371_grid,alpha,2371,1.0,43,True,13,0.3932291666666667,7.908870428800583,0.04177545691906005,0.1649214659685864,0.48031496062992124,7,1.391304347826087,0.04712041884816754,0.0079155672823219,0.0,8.097509384155273,384,384
row2371_grid,alpha,2371,1.0,43,True,14,0.4296875,7.9353718012571335,0.04177545691906005,0.16753926701570682,0.5039370078740157,6,1.3379790940766552,0.041884816753926704,0.005277044854881266,0.0,8.231222152709961,384,384
row2371_grid,alpha,2371,1.0,43,True,15,0.3411458333333333,7.880785658955574,0.04177545691906005,0.16753926701570682,0.46981627296587924,7,1.4014598540145986,0.0549738219895288,0.0079155672823219,0.0,8.056357383728027,384,384
row2371_grid,alpha,2371,1.0,43,True,16,0.2994791666666667,7.7423886731266975,0.04177545691906005,0.15968586387434555,0.44881889763779526,6,1.3963636363636365,0.05759162303664921,0.0079155672823219,0.0,7.893090724945068,384,384
row2371_grid,alpha,2371,1.0,43,True,17,0.2994791666666667,7.815707042813301,0.04177545691906005,0.1544502617801047,0.4068241469816273,5,1.3617021276595744,0.06282722513089005,0.013192612137203167,0.0,7.912892818450928,384,384
row2371_grid,alpha,2371,1.0,43,True,18,0.46875,7.882347404956818,0.04177545691906005,0.16753926701570682,0.5590551181102362,6,1.3568904593639577,0.034031413612565446,0.0079155672823219,0.0,8.075563430786133,384,384
row2371_grid,alpha,2371,1.0,43,True,19,0.3854166666666667,7.887754872441292,0.04177545691906005,0.1649214659685864,0.49081364829396323,6,1.352112676056338,0.03926701570680628,0.005277044854881266,0.0,8.159523010253906,384,384
row2371_grid,alpha,2371,1.0,43,True,20,0.5260416666666666,7.76693294942379,0.04177545691906005,0.16753926701570682,0.5065616797900262,4,1.3379790940766552,0.031413612565445025,0.005277044854881266,0.0,8.323506355285645,384,384
row2371_grid,alpha,2371,1.0,43,True,21,0.5598958333333334,7.914277113974094,0.04177545691906005,0.16753926701570682,0.5196850393700787,7,1.352112676056338,0.041884816753926704,0.005277044854881266,0.0,8.295320510864258,384,384
row2371_grid,alpha,2371,1.0,43,True,22,0.375,7.367950769141316,0.04177545691906005,0.16230366492146597,0.46981627296587924,7,1.3426573426573427,0.041884816753926704,0.0079155672823219,0.0,7.666262626647949,384,384
